title,source_name,url,published_at,sentiment_score
"PEPE Price Prediction: Where Pepe Could Be by 2025, 2026, and 2030",Biztoc.com,https://biztoc.com/x/dd46bff263d5819e,2025-08-03 20:27:16+00:00,0.0
"PEPE Price Prediction: Where Pepe Could Be by 2025, 2026, and 2030",Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d97f0295-52ca-4b8a-bf74-f94321bfbaaa,2025-08-03 20:11:39+00:00,0.0
Pepe Coin (PEPE) vs Mutuum Finance (MUTM): Top Crypto to Buy for August-December 2025 Rally,Cryptopolitan,https://partner.cryptopolitan.com/pepe-coin-pepe-vs-mutuum-finance-mutm-top-crypto-to-buy-for-august-december-2025-rally/,2025-08-01 17:30:00+00:00,0.0
"PEPETO price outlook: how fast could the real PEPE token gain 20,000%?",Coinjournal.net,https://coinjournal.net/news/pepeto-price-outlook-how-fast-could-the-real-pepe-token-gain-20000/,2025-07-31 17:35:56+00:00,0.8714385032653809
"PEPETO Price Prediction 2025: Why This Meme Coin Could Really Surge 20,000%",Cryptopolitan,https://partner.cryptopolitan.com/pepeto-price-prediction-2025-why-this-meme-coin-could-really-surge-20000/,2025-07-31 17:13:09+00:00,0.0
"Pepe Coin Price Prediction: While PEPE Eyes New ATHs, This Trending Crypto Might Explode 10,000% in 2025",Cryptopolitan,https://partner.cryptopolitan.com/pepe-coin-price-prediction-while-pepe-eyes-new-aths-this-trending-crypto-might-explode-10000-in-2025/,2025-07-31 16:00:00+00:00,0.5918010473251343
"Top analyst predicts Pepe Dollar to challenge Pepecoin marketcap share, early Lil Pepe investors join PEPD rally",Coinjournal.net,https://coinjournal.net/news/top-analyst-predicts-pepe-dollar-to-challenge-pepecoin-marketcap-share-early-lil-pepe-investors-join-pepd-rally/,2025-07-30 11:51:54+00:00,0.9035494327545166
Pepecoin whale explains 3 reasons Pepe Dollar will deliver as the successor of Pepecoin and carry lore legacy,Coinjournal.net,https://coinjournal.net/news/pepecoin-whale-explains-3-reasons-pepe-dollar-will-deliver-as-the-successor-of-pepecoin-and-carry-lore-legacy/,2025-07-30 11:46:43+00:00,0.0
A 22% PEPE crash can come soon – Unless this massive sign flips again!,Ambcrypto.com,https://ambcrypto.com/a-22-pepe-crash-can-come-soon-unless-this-massive-sign-flips-again/,2025-07-29 13:00:57+00:00,-0.8920478820800781
Little Pepe Presale Raises $13.7M—What You Need to Know About The Hottest Meme Coin of 2025,newsBTC,http://www.newsbtc.com/news/little-pepe-meme-coin-presale/,2025-07-29 10:07:55+00:00,0.0
