title,source_name,url,published_at,sentiment_score
ERPC、Solana最速の専有ShredStreamおよびハイパフォーマンスサーバーがフランクフルトで完売御礼,Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000210.000105962.html,2025-08-04 05:40:02+00:00,0.0
Solana traders panic as SOL falls below $165 – But there’s more to the story,Ambcrypto.com,https://ambcrypto.com/solana-traders-panic-as-sol-falls-below-165-but-theres-more-to-the-story/,2025-08-04 04:00:32+00:00,-0.9676864743232727
Bitget Wallet Introduces Gas-Free Solana Transactions,GlobeNewswire,https://www.globenewswire.com/news-release/2025/08/04/3126271/0/en/Bitget-Wallet-Introduces-Gas-Free-Solana-Transactions.html,2025-08-04 04:00:00+00:00,0.8528486490249634
"Rüfüs Du Sol, Twice Excite As Lollapalooza 2025 Continues In Chicago",Forbes,https://www.forbes.com/sites/jimryan1/2025/08/03/rfs-du-sol-twice-excite-as-lollapalooza-2025-continues-in-chicago/,2025-08-03 22:52:25+00:00,0.0
BONK Faces Pressure From PUMP Token In Race To Be Solana’s Top Meme Coin Launchpad,Cryptopolitan,https://partner.cryptopolitan.com/bonk-faces-pressure-from-pump-token-in-race-to-be-solanas-top-meme-coin-launchpad/,2025-08-03 16:29:00+00:00,-0.4351803660392761
Solana: Realized losses mount amid $160 comes under threat – What now?,Ambcrypto.com,https://ambcrypto.com/solana-realized-losses-mount-amid-160-comes-under-threat-what-now/,2025-08-03 11:00:12+00:00,-0.9577624201774597
Solana (SOL) Gathers Momentum for $300 Climb as Mutuum Finance (MUTM) Becomes a Top Buy in August With 45x Growth Forecast in 2025,Cryptopolitan,https://partner.cryptopolitan.com/solana-sol-gathers-momentum-for-300-climb-as-mutuum-finance-mutm-becomes-a-top-buy-in-august-with-45x-growth-forecast-in-2025/,2025-08-03 10:33:52+00:00,0.6088890433311462
"Lollapalooza 2025 Day 3 Viewing Guide: Rüfüs Du Sol, Twice & More!",Bleeding Cool News,https://bleedingcool.com/tv/lollapalooza-2025-day-3-viewing-guide-rufus-du-sol-twice-more/,2025-08-02 23:07:03+00:00,0.0
"If You'd Invested $1,000 in Solana 5 Years Ago, Here's How Much You'd Have Today",Biztoc.com,https://biztoc.com/x/28426c9587eea771,2025-08-02 22:45:09+00:00,0.0
Solana Eyes Key $185–$190 Zone as Coinbase Prepares to Launch SOL Perpetual Futures,ZyCrypto,https://zycrypto.com/solana-eyes-key-185-190-zone-as-coinbase-prepares-to-launch-sol-perpetual-futures/,2025-08-02 16:36:16+00:00,0.9071616530418396
Solana (SOL) vs Mutuum Finance (MUTM): Which Utility Token Will Make You Richer in 2025?,Cryptopolitan,https://partner.cryptopolitan.com/solana-sol-vs-mutuum-finance-mutm-which-utility-token-will-make-you-richer-in-2025/,2025-08-02 15:00:00+00:00,0.6138483881950378
Solana whales dump $17.7M – Is SOL’s $183 comeback at risk?,Ambcrypto.com,https://ambcrypto.com/solana-whales-dump-17-7m-is-sols-183-comeback-at-risk/,2025-08-02 11:00:46+00:00,-0.9648357629776001
Bausch Health Cos (NYSE:BHC) versus Sol-Gel Technologies (NASDAQ:SLGL) Head to Head Survey,ETF Daily News,https://www.etfdailynews.com/2025/08/02/bausch-health-cos-nysebhc-versus-sol-gel-technologies-nasdaqslgl-head-to-head-survey/,2025-08-02 06:19:05+00:00,0.0
Why Solana Could Skyrocket: Multiple Asset Managers File Revised ETF Applications to SEC,newsBTC,http://www.newsbtc.com/news/solana/why-solana-could-skyrocket-multiple-asset-managers-file-revised-etf-applications-to-sec/,2025-08-02 05:00:14+00:00,0.9311244487762451
ERPC、BDLC GENESIS NFT ホドラーに対する Solana RPC 無料プラン特典の永続化を発表,Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000209.000105962.html,2025-08-02 03:48:44+00:00,0.0
Solana Co-Founder Slams Memecoins And NFTs In Clash With Base Lead Developer: 'Digital Slop',Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_cb3c8002-f093-4d5e-bdc5-71d7d8f284ea,2025-08-02 01:01:55+00:00,0.0
"Solana Price Forecast: SOL Set to Reclaim $200 in August and Hit $800 ATH By the End of 2025, But Traders Are Eyeing this Coin for Huge ROI",Cryptopolitan,https://partner.cryptopolitan.com/solana-price-forecast-sol-set-to-reclaim-200-in-august-and-hit-800-ath-by-the-end-of-2025-but-traders-are-eyeing-this-coin-for-huge-roi/,2025-08-01 22:00:00+00:00,0.7240099906921387
Malicious AI-generated npm package hits Solana users,Securityaffairs.com,https://securityaffairs.com/180680/malware/malicious-ai-generated-npm-package-hits-solana-users.html,2025-08-01 21:37:15+00:00,-0.8954160809516907
Jito’s BAM upgrade set to make Solana apps richer,Biztoc.com,https://biztoc.com/x/d3e6cab23bba5663,2025-08-01 21:32:59+00:00,0.0
