title,source_name,url,published_at,sentiment_score
"TRX hits $0.42, but Tron’s profit-takers may pull price back",Ambcrypto.com,https://ambcrypto.com/trx-hits-0-42-but-how-trons-profit-takers-may-pull-price-back/,2025-08-06 17:00:51+00:00,0.8973615169525146
Tron Records $1.4 Billion In Profit-Taking—Glassnode Reveals Who’s Behind It,Bitcoinist,https://bitcoinist.com/tron-records-1-4-billion-in-profit-taking-glassnode/,2025-08-06 05:00:50+00:00,0.0
Disney Almost Used AI as a Character in TRON: ARES,GeekTyrant,https://geektyrant.com/news/disney-almost-used-ai-as-a-character-in-tron-ares,2025-08-05 13:26:00+00:00,0.0
"Tron Delivered 13,200%, Now Analysts Say Ruvi AI (RUVI) Is Next as Daily Sales Rise to Millions After CoinMarketCap Listing",ZyCrypto,https://zycrypto.com/tron-delivered-13200-now-analysts-say-ruvi-ai-ruvi-is-next-as-daily-sales-rise-to-millions-after-coinmarketcap-listing/,2025-08-05 11:22:00+00:00,0.0
Justin Sun Comes Back to Earth With Cosmic Plans for Tron Ecosystem,Biztoc.com,https://biztoc.com/x/6a2ee175fd98594c,2025-08-05 05:46:06+00:00,0.0
Disney Scrapped Deepfakes For Moana and Tron To Avoid 'Bad Publicity',Slashdot.org,https://entertainment.slashdot.org/story/25/08/04/235206/disney-scrapped-deepfakes-for-moana-and-tron-to-avoid-bad-publicity,2025-08-05 00:02:00+00:00,0.0
Disney wanted to create a generative AI character for Tron: Ares and explored putting The Rock's head on a different body using deepfake tech for the live-action Moana remake,GamesRadar+,https://www.gamesradar.com/entertainment/live-action-movies/disney-wanted-to-create-a-generative-ai-character-for-tron-ares-and-explored-putting-the-rocks-head-on-a-different-body-using-deepfake-tech-for-the-live-action-moana-remake/,2025-08-04 19:59:02+00:00,0.0
Tron Founder Justin Sun Leaves Earth – Literally – On Jeff Bezos’ Blue Origin Rocket,Bitcoinist,https://bitcoinist.com/tron-founder-justin-sun-leaves-earth-literally-on-jeff-bezos-blue-origin-rocket/,2025-08-04 09:00:26+00:00,0.0
Justin Sun Makes History as Youngest Chinese Commercial Astronaut with Blue Origin’s NS-34 Spaceflight,Cryptopolitan,https://partner.cryptopolitan.com/justin-sun-makes-history-as-youngest-chinese-commercial-astronaut-with-blue-origins-ns-34-spaceflight/,2025-08-04 05:01:49+00:00,0.5667945146560669
Justin Sun Makes History as Youngest Chinese Commercial Astronaut with Blue Origin’s NS-34 Spaceflight,CryptoSlate,https://cryptoslate.com/justin-sun-makes-history-as-youngest-chinese-commercial-astronaut-with-blue-origins-ns-34-spaceflight/,2025-08-03 23:38:41+00:00,0.0
Justin Sun makes history as youngest Chinese commercial astronaut with Blue Origin’s NS-34 spaceflight,Crypto Briefing,https://cryptobriefing.com/justin-sun-spaceflight-blue-origin-2/,2025-08-03 22:26:00+00:00,0.0
Tron network founder Justin Sun returns from space,Cointelegraph,https://cointelegraph.com/news/tron-founder-justin-sun-returns-space,2025-08-03 20:51:46+00:00,0.0
"After Seeing Tron: Ares Footage At San Diego Comic-Con, I'm No Longer Worried About One Big Part Of The Movie",CinemaBlend,https://www.cinemablend.com/movies/after-seeing-tron-ares-footage-at-san-diego-comic-con-no-longer-worried-about-one-big-part-of-movie,2025-08-02 22:04:00+00:00,0.0
Things We Can’t Stand About Disney’s TRON Lightcycle Run,Inside the Magic,https://insidethemagic.net/2025/08/things-we-cant-stand-about-disneys-tron-lightcycle-run-ld1/,2025-08-02 14:00:13+00:00,0.0
Analyzing TRON’s 8.8% surge – TRX could hit new highs IF…,Ambcrypto.com,https://ambcrypto.com/analyzing-trons-8-8-surge-trx-could-hit-new-highs-if/,2025-08-02 13:00:15+00:00,0.8857458829879761
"TRON Recognized by CryptoRank, Messari, and Nansen: $916M Revenue and $81B USDT Supply in H1 2025",CryptoSlate,https://cryptoslate.com/tron-recognized-by-cryptorank-messari-and-nansen-916m-revenue-and-81b-usdt-supply-in-h1-2025/,2025-08-01 22:51:20+00:00,0.0
Car Deal of the Day: The award-winning Audi A6 e-tron for a cool price,AutoExpress,https://www.autoexpress.co.uk/audi/a6/367493/car-deal-day-award-winning-audi-a6-e-tron-cool-price,2025-08-01 16:11:32+00:00,0.0
"MEXC expands stock futures portfolio with Tron Inc. (NASDAQ: TRON) listing, introducing TRON/USDT trading pair",Crypto Briefing,https://cryptobriefing.com/tron-stock-futures-mexc-listing/,2025-08-01 12:26:33+00:00,0.0
"MEXC Expands Stock Futures Portfolio with Tron Inc. (NASDAQ: TRON) Listing, Introducing TRON/USDT Trading Pair",Cryptopolitan,https://partner.cryptopolitan.com/mexc-expands-stock-futures-portfolio-with-tron-inc-nasdaq-tron-listing-introducing-tron-usdt-trading-pair/,2025-08-01 10:05:37+00:00,0.8393177390098572
"MEXC Expands Stock Futures Portfolio with Tron Inc. (NASDAQ: TRON) Listing, Introducing TRON/USDT Trading Pair",CryptoSlate,https://cryptoslate.com/mexc-expands-stock-futures-portfolio-with-tron-inc-nasdaq-tron-listing-introducing-tron-usdt-trading-pair/,2025-08-01 10:00:51+00:00,0.0
